text	label
go see the ninth gate . . . now	0
but he was surprisingly devilish and cold in his portrayal of a cop-gone-bad .	1
the special effects and outrageous camera angles * rule * " knock off " to the point where the audience doesn't have a clue as to what's happening any more .	0
of course , i don't remember contact having such obvious and painfully distracting computer generated effects at its end of story .	0
heck , jackie doesn't even have enough money for a haircut , looks like , much less a personal hairstylist .	1
the predictable ending that shattered our hopes ( even though we saw it coming ) only added to the disappointment .	1
my guess is that the rest is on the cutting room floor .	0
sadly what follows is not really up to the buildup .	0
and people have e-mailed me too , saying clueless is a good movie and that i'm the only one who doesn't like it .	0
the drunken father thinks she's just the thing to recapture his lost youth , her boyfriend lets his imagination run wild while spying on alicia from outside , even the prepubescent boy looks in on alicia through the bathroom keyhole while she's taking her bubble bath .	0
the dialog is . . . let's face it , it's pretty bad .	0
as the date for independence approaches , he tactically positions himself to be the new nation's first prime minister and defense minister , supporting the presidency of joseph kasa vubu ( maka kotto ) .	1
 " army of darkness " , one of his best movies , features some of the most inventive camera work i have ever seen , but raimi never lets the special effects get in the way of story .	0
at least in my own dreams , i can imagine a better movie where certain talent didn't go to waste .	0
the government might be the least of their obstacles , however , as they find themselves suspects in the murder of a drug dealer , and on the run from a nasty thug ( vondie curtis hall ) .	1
she is in nearly every scene with them , making it impossible to understand the difficulty the two male characters are going to have when they fight each other .	0
and what's uncanny is that lapaglia is a dead ringer for robert de niro , with a little bit of alec baldwin thrown in for good measure .	1
orson welles narrates and appears in the film in which he , along with best-selling author hal lindsey , discusses various prophecies from the bible and relates them to recent ( well for 1976 anyway ) events .	0
the actor has become so popular , and so often identified as a protagonist ( notable exceptions can be found , such as in jackie brown ) , that we as an audience have a difficult time believing he will carry out his threats .	1
it is bad enough that mr . m doesn't like tracy's determination to win at all costs , but did they have to throw in the student/teacher relationship ?	1
written and directed by alda , betsy's wedding is a vibrant slice-of-life , mixing a few dramatic moments into a big bowl of whimsical humor .	1
the tatooine pod races are a triumph of effects and computer animation .	1
gibson , of course , was just being gibson , in an oscar-worthy performance .	1
 " well , " he shouts , laughing , " isn't that obvious ? "	1
ringwald is simply unbearable and is easily the weakest link in the chain .	1
however , you've got to go with what you've got , and what you've got in jackie chan is something special -- a talent that mainstream hollywood should , could , and ought to utilize .	1
as long as you have plenty of narcotics , immunity is guaranteed .	0
he's slightly deranged , and shaw's performance is almost a caricature .	1
in this case though the end credits really are the most entertaining part of the film .	0
there are better ways to waste two hours of your life .	0
vince is convinced that he sees jesus on a regular basis , cesar yells at the sky in spanish when he is angry , and grace tries to sell her inventions to hotel owner robert wagner .	0
who cranked up the andrews sisters on the cd player and caused the swing to move on its own ?	0
liotta's henry hill looks somewhat too hollywoodised and glamorous among this bunch of low-level street thugs .	1
the excitement starts before the music even begins .	1
ted brautigan ( hopkins ) is an enigmatic man to whom bobby takes an immediate liking .	1
he has a doting mother ( pernilla august , making her first english- language film ) and is a slave to a gross flying gnome on tatooine .	1
sid james' gang including cyril his son ( kenneth cope ) try to find out where the pills are by getting cyril to dress up as a nurse and live in at the nurses home .	1
the way the film progresses , you likely won't even care if the heroes are in any jeopardy , because you'll know they aren't .	0
jean-claude van damme stars as ( i think ) a designer jeans executive who discovers his half-brother has been supplying him with cheaper goods .	0
instead we're stuck with * nsync , the backstreet boys , and jennifer lopez , all of whom should have stuck with modeling .	1
[pg]	0
weak , unimaginative casting thwarts the pivotal role of kaisa .	0
rest assured he'll do all he can to match up garofalo and o'hara .	0
and while the lyrics to " wild thing " may not be all that complicated , watching jimi hendrix mime having sex with his guitar is as captivating as otis redding singing about love .	1
to see these bars blocking his face , we see how separated tibbs is from the rest of the characters in the film .	1
he came off like a regular guy with extremely passionate goals and work ethic , who was willing to do anything in order to fulfill his dreams .	1
upon seeing them , roger is emotionally destroyed and soon after acme is found dead and roger rabbit is the prime suspect .	1
okay , we get it . . . there	0
it was schreber who contacted john for reasons that are continually revealed throughout the course of the film .	1
the annoying friend is played by tom arnold , who provides most of the cacophonous slapstick , none of which is funny , such as a scene where arnold beats up a costumed " arnie the dinosaur " ( you draw your own parallels on that one ) in a toy store .	0
oddly , this isn't just * my * judgment - lucas has said that he designed this film for kids .	1
over 80 ( sorry , hugh ) will know they wasted their money on an unfulfilled desire .	0
if you're in the mood for a good suspense film , though , stake out something else .	0
with its graceful cinematography , production design and flashy editing , the film has a very polished look , which is impossible to associate with the first installment .	1
it's an angry , serious film at the core , but the package that beatty has created is so much more accessible than recent attempts in the genre . ?	1
his idea of building suspense is having a bunch of sudden jump scenes that sucker the viewer into thinking something scary is happening and then prove to be just something boring .	0
a nightmare of elm street 3 ( 7/10 ) - blair witch 2 ( 7/10 ) - the crow ( 9/10 ) - the crow : salvation ( 4/10 ) - lost highway ( 10/10 ) - memento ( 10/10 ) - the others ( 9/10 ) - stir of echoes ( 8/10 )	0
unfortunately , shao khan was a poor loser , and the very final scene in mortal kombat showed him arriving anyway , ready to take over the planet , as our heroes assumed a fighting stance .	0
it's overly sentimental and at times terribly mushy , not to mention very manipulative .	1
 ( and countless other indie films ) share something in common with blockbuster action films : problems are solved when the obstacle is removed .	0
the horror and suspense of the original simply could not be repeated .	1
when dealing with a series with as much history as this , it's not entirely necessary to re-introduce your characters with each episode .	1
i don't know what the writer's intention was with drive me crazy .	0
affleck is such a puppy dog that it's impossible to believe he could survive in a harsh prison environment without becoming nearly everyone's bitch .	0
there are also some obvious dramatic contrivances involving big john's other boy toy ( walter masterson ) , jealous over the newbie .	0
the supporting cast is vast and colorful . ?	1
some scenes ( capone and the baseball bat , the train station ) have stuck in my mind for years and seeing them again will only make them more vivid .	1
the whole film , since it is primarily a " buddy picture , " depends on the strength of the friendship the two characters have for each other .	0
ripped straight from the pages of a 1970s zombie movie , ghosts leaps from one convenient moment to the next , stopping only to kill the characters which are most convenient to lose .	0
the main characters are all closely intertwined within the seemingly complex murder mystery which never actually happened , yet when they start to go through some of the expected emotions it comes off as distant , static and cold ( mediocre performances by hurt and connelly don't help either ) .	1
the last member of the crew is erica , a young beautiful witch-wannabe , who constantly quotes from the wiccan lore , saying " the first rule of wicca is , do no harm , because whatever you do will come back to you threefold . "	1
 * sandra hess , while being an even worse actress than bridgette wilson ( who played sonya blade in the first movie ) , is much more convincing as a fighter .	0
the story begins in hollywood in 1947 .	1
what makes _election_ so disappointing is that it contains significant plot details lifted directly from _rushmore_ , released a few months earlier .	1
ashley is a prison groupie who sends nick many cheesecake photos of her though she's never seen one picture of him .	0
don't worry - it'll all make sense when you see it .	1
he travels to paris to join the royal musketeers and find the man that killed his parents .	0
 : )	1
uneven , would be another .	0
jet li's high risk is a rip-off of die hard -- not the other way around .	0
michelle ( who plays penny , gadget's niece ) shines in every scene she's in , but unfortunately she only gets about nine minutes of screen time .	0
lumumba's intelligence and ability to strategize , even as he's cornered by insurmountable odds , are given life by ebouaney .	1
steven spielberg is picked on in particular .	0
he picks things up and stares at them pensively .	0
believe the hype .	1
synopsis : in this movie , steven spielberg , one of today's finest directors , attempts to spice up the 1800s story of a long courtroom battle over the fate of prisoner cinque ( djimon hounsou ) - - a young angry man from sierra leone who was kidnapped into slavery - - and his fellow prisoners .	1
as clown , he overacts to the extreme , never missing an opportunity for a poor-taste punchline .	0
poor leguizamo .	0
almost every cent that's invested in a jackie chan movie goes for stunts , and as chan does his own stunts , the rest of the money goes to pay his hospital bills .	1
but at least they didn't spend 60 bucks for it .	0
each time graham greene shows up he gets killed .	0
a final speech by adams is followed by an anticlimax where subtitles show what eventually happened to the various characters .	1
it !	0
lapaglia plays stevie dee , a suave , overly polite mafioso who is formally courting sheedy with old-fashioned chivalry .	1
see it , see it again and when the dvd comes out , buy it , because a movie this hilarious will surely have outtakes to die for .	1
peck's direction is less assured , with many scenes unfortunately playing like standard television fare .	1
elliot ness and a small force of men known as the untouchables attempt the impossible by trying to stop capone and trying to maintain peace and order .	1
in true docudrama tradition , the supporting cast does not outshine the star , complementing his good efforts , instead .	1
and where the unhinged d-fens became a heroic surrogate for audiences , writer/director vondie curtis hall refuses to let spoon and stretch off the hook for their own part in the situation .	1
sean connery , who won an academy award for best supporting actor in his role , plays malone , an aging cop who decides to make one final run as a member of the untouchables .	1
on the very first night that they decide to spend under the stars amidst the ruins of parr's abandoned house , strange things start happening .	1
plot : a young man who loves heavy metal music and especially the band steel dragon , to whom he's devoted a tribute band in which he sings , gets launched into stardom when the real group get rid of their lead singer and call on him to take his place .	1
leguizamo farts green mist , munches a pizza slice covered with maggots and even dons a mini-skirt and performs a cheerleader routine , all before turning into a giant grey demon .	0
she was the femme in " la femme nikita . "	0
don't worry about the production values , or what , exactly , the japanese girl was doing hitchhiking across the sahara .	1
hall also plays with gratuitous inserts of drug paraphernalia and flashbacks to the day before the film's main events , perhaps making a particular effort to point out the talent the characters are wasting through self-destructive behavior .	1
this is just one of the many examples of stupidity in mighty joe young , a film that fulfills every stereotype that comes with a special effects film .	0
another essential element of goodfellas is large but superb collection of great acting talents .	1
gray really lucked out with this cast .	1
 .	0
with " 102 dalmatians , " the disney studios have proven that when it comes to going to the dogs , more is definitely * not * the merrier .	0
phew . got all that ?	0
and yoda and young obi-wan are worth seeing for their origins in a simpler , happier time .	1
it makes me wonder what , exactly , tony kaye disliked about the final version of his film .	1
this film is genuinely funny and i could watch it again and again and not get bored !	1
 * there are a number of completely meaningless story sidetracks , including a muddled scene where liu kang ( robin shou ) seeks out nightwolf ( litefoot ) , has a mystical hallucination , and then wanders off with jade ( irina pantaeva ) .	0
trust me .	0
high marks go to eriq ebouaney as the title character .	1
then there's koepp , who showed such great ability at making a character's flaws come to life like he did in depalma's earlier " carlito's way , " a film that dove right into the life and past of its character and examined him extremely well .	0
with the help of hunky , blind timberland-dweller garrett ( carey elwes ) and a two-headed dragon ( eric idle and don rickles ) that's always arguing with itself , kayley just might be able to break the medieval sexist mold and prove her worth as a fighter on arthur's side .	0
linda fiorentino disappeared off the radar after a deservedly heralded turn in the cable pic the last seduction , and her being cast as dogma's lead is nothing short of inexplicable .	1
in addition , we had two amiable leads in the form of jeff daniels and joely richardson , and lots and lots of adorable spotted puppies .	0
he can write a flawed character , but his rick santoro seems to be just a half-assed effort .	0
i will give the movie this much , and that is that its main reason for being ( its " raison-d'etre " , as the french would say ) , its fight sequences , do come through despite the lack of their numbers in the film .	0
beatty plays incumbent democratic senator jay billington bulworth ; the film opens and we see bulworth sobbing as he watches his television spots over and over again . ?	1
the film adopts alda's psychological point of view as he tries to one : plan the wedding , and two : pay for it .	1
of course , it helps that kaye has an actor as talented as norton to play this part .	1
oh , and by the way , this is not a horror or teen slasher flick . . . it's	0
aniston was also surprisingly good as the girlfriend ( and the romance angle between them was sweet ) , but she didn't pull me in hard enough during their emotional scenes .	1
but granted , depalma at least makes it intriguing to watch , what with his over-the-top shot set-ups , notably the beginning and a sequence where the camera pans over top of a bunch of rooms in the hotel , forgetting anything about boundaries .	0
and with speeches like , " i am thinking of something , but i can only think of that something when i am thinking of something else , " how can you expect to hold anyone's interest ?	0
thereafter follows approximately 85 minutes of film that alternates between being confused , being trite , being silly , and being just plain stupid .	0
any movie with this much weighty talk would have a hard time maintaining momentum ( hurlyburly , anyone ? ) , and eventually dogma's pacing goes slack .	1
metal was one of my first loves as a teen and even though the genre of music isn't that prominent anymore , i still check out my motley crue , twisted sister and anthrax cds every now and again .	1
abberline , a widower , has prophetic dreams he unsuccessfully tries to quell with copious amounts of absinthe and opium .	1
it's too much .	0
the negotiator must therefore be something of an actor , psychologist , and sham artist , in addition to being a police officer ; he must be able to think on his feet and either work toward the goal of ending the confrontation without violence , or failing that , must be prepared to facilitate the conclusion of the crisis through firepower .	1
the final exchange between henstridge and , er , cube though is both audible * and * priceless .	0
so you can't call it a sex flick .	0
it is never mentioned , but the gravity on mars has been increased somehow to earth-normal , again making it easier to film .	0
nothing could be further from the truth .	0
all in all , this movie delivers very little in actual substance , offers two-bit dialogue masked in a lot of sci-fi mumbo-jumbo , pretends to be deep when really it's just sappy , and eventually just settles into an ending which , other than presenting us with a pathetic computer graphic as a part of the story , gives us little more to think about than how we might be able to get our money back for sitting through this rehashed dreck .	0
most of these moments come off as kwik-e-mart wisdom , dispensed heartily around the slushee machine of life by the even-tempered streetwise hand of ice cube .	0
it resorts to fancy cinematography and special effects to create the right effect and doesn't always succeed .	1
the answer is that this one seems surprisingly empty .	1
1996's " 101 dalmatians " certainly wasn't the greatest movie-going experience of all time , but it did feature glenn close in an outrageous , larger-than-life performance .	0
is the woman in australia integral to anything ?	0
you can tell just by watching these first few moments that this show isn't about vanity , it's about playing the music you love to those who have an appreciation for it , a two-way street .	1
mr . pollini ( rowan atkinson ) is a cheerful , odd little italian man on holiday in america .	1
at first glance , they seem blandly wholesome , but all that changes when tracy buzzes the home of her boyfriend shawn ( dean cain ) and spies him swimming with another woman .	1
otherwise , hytner's direction is unremarkable .	0
his script and direction are both extremely sharp , as is the surprisingly strong characterization of bulworth himself . ?	1
films adapted from comic books have had plenty of success , whether they're about superheroes ( batman , superman , spawn ) , or geared toward kids ( casper ) or the arthouse crowd ( ghost world ) , but there's never really been a comic book like from hell before .	1
there are no redeeming factors in " knock off " and i seriously hope that every print of this film is burned to a crisp and that somehow my memory of watching the film can be erased .	0
less interesting are co-stars kurt russell and jaye davidson of crying game fame .	1
he's quickly becoming miramax's mickey mouse ; the company has already signed him to work on several of their upcoming projects .	0
plot : two teen couples go to a church party , drink and then drive .	0
gathering together the lucky token holders , he explains , " today you have a chance to play a game where the odds of winning are one in six . "	1
the shark in " jaws " was actually a combination of actual footage and five different mechanical sharks ( all nicknamed " bruce " by the crew ) built to be shot from different angles .	1
lawrence of arabia meets star wars .	1
the words " family entertainment " have never been a stamp of quality , but might joe young is just a silly special effects movie pretending to have a heart .	0
when she and her comrades , appropriately dubbed " the commander , " " the rookies , " and the guy with the cool accent discover the town's residents slaughtered , they are forced to team up with williams to escape from the remaining residents' head-chopping , alien-possessed clutches .	0
in some parts you can just hear them saying " more zany !	0
fortunately this drowns out a lot of the dialogue .	0
i suppose some may see it that way . ?	1
officer ballard went in to bring back incarcerated felon james " desolation " williams ; what she found was not a pretty picture .	0
i was also impressed by some of the " real " musicians who played in the film ( zakk wylde from ozzy osbourne , jeff pilson from dokken , stephan jenkins from third eye blind , blas elias from slaughter ) , but actor dominic west as kirk cuddy made the biggest impression among the band members .	1
but absolutely nothing is as it appears to be in `dark city , ' which is what makes it so fascinating throughout its continual scenes of confusion and vertigo .	1
what makes " 102 dalmatians " such a collosal bore is its embarrassing attempts at humor ( here almost single-handedly foisted on a wisecracking macaw who thinks he's a dog , voiced by eric idle ) , its rabid plotlessness ( cruella goes after puppies again ; winds up in goo again ) and most of all , the incredibly wooden actors who plays the romantic " heroes " of the piece , a welshman named ioan gruffudd and the blander-than-bland alice evans as a parole officer named chlo ? .	0
cartoon star roger rabbit is blowing takes and having trouble keeping his mind on work , so hard-boiled private detective eddie valiant ( bob hoskins ) is called in by studio head r . k .	1
there are hints that this is taking its toll on his lovely wife , played by catherine keener , who is frustrated by her husband spending all of his time in cleveland rather than in their ugly split-level home in harrisburg , pa .	0
all this explained ( in flashback ) to some grand pooh-bah counsel by martian police official melanie ballard ( natasha henstridge , from the sub- " species " films ) , the only returnee on a silly-looking train .	0
 " how did you know that ? "	0
the island is shaken up by several vicious great white shark attacks right before the fourth of july , and the mayor , larry vaughn ( murray hamilton ) , doesn't want to shut down the beaches because the island is reliant on summer tourist money .	1
joe , as a special effect , is an image that might hold your interest for five minutes .	0
neither can you blame them for depalma cranking up the juice on the film's musical score during the last fifteen minutes , presumably in order to wake the audience up ( okay , we get it brian , this scene is supposed to be powerful . . . wow . . . yawn . . . my	0
there's a lot to like here , most notably the sheer visual look and style of it all which accounts for at least half the reasons the film is able to tell the story it does .	1
owen templeton ( cuba gooding jr . ) is currently the most hated man in america .	1
quality action with amazing and exciting stunt work , as in 1999's the matrix , can be a real gem .	1
frakes showed similar aptitude for direction in first contact ; insurrection is an exciting film , with some really attractive special effects and a lot of good action .	1
even the acting in from hell is solid , with the dreamy depp turning in a typically strong performance and deftly handling a british accent .	1
there are dreams , there are characters coming back from the dead , there are others who look like the dead , there are strange apparitions , there are disappearances , there are a looooot of chase scenes , there are tons of weird things that happen , and most of it is simply not explained .	0
as they walk down the streets they are observed and feared by citizens .	1
sure .	0
but , like a lot of movies lately , american history x skims past greatness in the last few minutes .	1
wealth , influence and privileges of men connected with mafia are enough for henry hill to seduce his future wife karen ( played by lorraine bracco ) , who would afterwards remain loyal to her husband despite infidelities , domestic abuse , arrests and would even be accomplice to his own private drug dealing business .	1
the jokes come in fast and so do the laughs , with humorous antics between the matron and sir bernard .	1
l . i . e . would have worked best as a half-hour short film about howie's ill-advised foray into big john's haven .	0
it's nice to see ryan pick up roles like this and the one in courage under fire .	1
and cops , obviously , never look in toilet tanks for clues .	0
that dragon's comedy shtick is awfully cloying , but at least it shows signs of a pulse .	0
insurrection , however , does a surprisingly good job of us new aspects of the characters .	1
 , 0 ( -4 to +4 ) .	0
i didn't particularly like steven's girlfriend , and i felt that more focus should have been used on the relationship between steven and his best friend .	1
shakur and roth play ezekiel " spoon " whitmore and alexander " stretch " rome , two detroit buddies who share a spoken word/jazz trio , an apartment and a drug addiction with cookie ( thandie newton ) .	1
he'll have sex-for-pay with them only after an elaborate courtship , charming them with temptations from the grown-up world .	0
absolutely .	1
we begin by meeting a seemingly ordinary man living in an extremely dark and dirty city ( actually , it's more than just the city , it's the whole reality ) that isn't just that neo-gothic look ( a la `batman , ' `blade runner , ' ) , but is so fully developed it's almost a different genre completely .	1
just packaged to look that way because someone is apparently assuming that the genre is still hot with the kids .	0
in the present-time of the film , danny is in high school , and eager to follow the footsteps of his brother .	1
but the perfect world of " wiseguys " gradually begins to fall apart - tommy's unpredictable outbursts of homicidal violence , jimmy's reluctance to share his part of the loot with partners and , finally , henry's own drug habit would lead to his downfall and make him question his loyalty to the friends .	1
tom and his wife , kate , played by rene russo ( tin cup ) were instructed not to inform the police , but they contacted the fbi .	1
tsui hark ( who directed van damme's last movie , the bad , but not nearly as bad as this , " double team " ) never lets the camera rest for a second , and that's no exaggeration .	0
operation condor has pretentions of being a " raiders of the lost ark " knockoff , but one wonders what jackie could do with the raiders franchise blocking for him -- with a lawrence kazdan screenplay , a john williams score , spielberg directing and george lucas producing , condor might be an a+ movie .	1
in l . a . confidential , and spencer played a police detective in cop land .	1
it's as if the film ran out of the guts to be really complex and original about a third of the way in , and decided to just fall back on an easy way out , and that just happens to mean that it has to become less and less credible .	0
better yet , why couldn't they have co-existed ?	1
the cable guy has its bad spots , like most any movie .	1
some movies i should just skip .	0
the main one is jill young ( poor charlize theron , forced to waste her talent ) , a lover of gorillas .	0
inspector gadget , oddly enough , follows almost exactly the same format as my favorite martian , down to the jive-talking side-kick .	0
jean pierre le pelt is a flamboyant fashion designer with a penchant for fine furs and depardieu's over-the-top antics mimic those of the campy close flail for flail , and wail for wail .	0
wings of desire this ain't .	1
this revelation exists purely for its own sake .	0
hideaway was a horrific novel adaptation alicia had only a minor role in .	0
after escaping from a vengeful cab driver , owen gets to new mexico by masquerading as the driver for a busload of lucy ricardo impersonators heading to a convention .	1
images of hatchets , saws and fast-emptying whiskey bottles accompany the grisly image .	1
mean , an evil man .	0
since when do eye flutters and nervous smiles pass for acting ?	0
the first act opens with police chief martin brody ( roy scheider ) , a new york cop who has taken an easy , peaceful job running the police station on amity island , a fictitious new england resort town where there hasn't been a murder or a gun fired in 25 years .	1
the actor gives a convincing , charismatic performance as the multifaceted , politically deft patrice lumumba who has the good of his people and his country as the force driving his own ambitions .	1
all the other bands , big names then and still today , got approximately 7 to 10 minutes of screen time .	1
he even undoes himself with the old microphone's still on after he's done giving the speech cliche .	0
however , there is one scene late in the film , when he and brody and hooper are below deck on the orca comparing scars .	1
in a season of the specialist and pulp fiction et al , maybe a remake of miracle on 34th street * is * necessary .	1
these boring tales only hurt the central plot .	0
jump back a few years to a meeting among the black leaders in the belgian-owned congo .	1
silly , silly folks .	0
or , maybe all career politicians are like that .	0
 " lumumba " is a story that deserves to be told and ebouaney's performance makes the tragedy personally felt .	1
the film was practically an empty screen , on which we projected our most frightening nightmares .	1
the combination of image and music is very impressive and also very effective .	1
the mod squad is certainly a slick looking production , complete with nice hair and costumes , but that simply isn't enough .	0
comments : stalked is yet another in a seemingly endless string of spurned-psychos-getting-their-revenge type movies which are a stable category in the 1990s film industry , both theatrical and direct-to-video .	0
mostly it comes through those eyes , eyes with none of the hardness you might expect from the infamous gangsta .	1
in " spawn , " they are the story .	0
highway deaths of filmmaker alan j . pakula , songwriter harry chapin , and his own mother on exit 52 .	0
they walk in unison and they only look forward .	1
the key is simplicity .	1
ghosts of mars takes place in the year 2176 .	0
a lot of the movie is like that .	1
many things are not explained in this film , but i do know that for some bizarre reason , van damme seemed to be doing a jackie chan impression throughout the flick .	0
he spins and darts across the screen like sanders cutting back through the defensive line .	1
however , due to the fact that hbo shows the movie every single day , i've had time to lean back , relax , and take in the film .	1
clueless was an annoying , unfunny waste of time .	0
in the case of this film , our boy loves a certain heavy metal band and as luck would have it ( yup , luck always finds its way into these types of equations , although generally tied very closely to hard work ) , they need a new singer .	1
one can not observe a star trek movie and expect to see serious science fiction .	1
however , as the film develops so does ness .	1
5 ) when it comes to time for the two men to fight , they don't even hesitate to pound each other .	0
so much for a message .	0
or is it about those who can , those who are in a position to influence the making of the kinds of films sick and demented people want to see ?	0
ultimately , this is a movie that starts off with a decent premise , joins the crew in their " misadventures in space " for the main crux of its journey , and eventually settles down for one of the most anti-climactic endings this side of contact .	0
that allowed the audience to fill the gaps with our own imagination .	1
a few scenes are nicely realized ( though i'm at a loss to recall enough to be specific ) , and the actors providing the voice talent are enthusiastic ( though most are paired up with singers who don't sound a thing like them for their big musical moments -- jane seymour and celine dion ? ? ? ) .	0
have you ever seen a movie that you really enjoyed , then when you look back , you realize there was something missing ?	1
in addition if anybody but john carpenter had made ghosts of mars , carpenter would have grounds to sue .	0
in a classic example of telling and not showing , " spawn " opens with a truckload of mumbo jumbo about forces of darkness , forces of light and how " men are the ones who create evil on earth . "	0
and if this film had anything poignant to say , you would have , which makes you all the angrier at the numerous missed opportunities .	0
even when he's at his meanest , derek has a likable quality to him , and that's a gutsy approach when telling a story about a skinhead .	1
kid : my dad's a _huge_ asshole .	0
among the five strangers is stephen and his girlfriend , the pregnant tristen , who are writing a book on the hysteria caused by the film called " the blair witch : history or hysteria ? " , and kim , who dresses in black and has some psychic powers .	1
plot : a rescue crew of astronauts is sent down to mars in the year 2020 , after an unknown energy force leads to a loss of contact with the previous gang of space aviators to visit the red planet .	0
for those of us who weren't yet born when the 1960's rock 'n' rolled around , monterey pop affords an affectionate glimpse of the music that influenced our parents to be hippies .	1
broderick here is playing the mr . rooney role from _ferris bueller_ , and he seems to be having the most fun he's had since then .	1
in fact , this is the way all stories begin since it's impossible to know the history of a character , their feelings , values , morals , etc . until after we've observed them for a while .	1
a significant chunk of gridlock'd is devoted to spoon and stretch's flight from d-reper and from the police , and those sub-plots serve up some thoroughly predictable moments .	1
it's a shame that with so much going for it , city of angels falters so much in its final stages , leaving us with the realization that an emotionally incredible movie was out there , they just didn't know quite how to get to it .	1
i also would have selected a different band for a concert sequence .	1
for some reason , this genre's films require a dead pet to be found by the victim stalked .	0
he overdoes it , in other words , but he still manages to be creepy enough to pass as the type of stalker the story demands .	0
the first time i saw the cable guy , in theatres , i was in super critic-mode , and didn't really like it .	1
how's * that * for a collision of acting styles ?	1
 ( why does the guy on top of the horse carriage just stand there when his opponent takes forever scampering his way back to the top ?	0
but there's nothing to learn .	0
but one must strain through too much of this mess to find the good .	0
d'artagnan ( justin chambers ) is the vengeful son of a slain musketeer .	0
things start out strong enough , with cinematographer darius khondji's stunning camera work guiding viewers into the bowels of a underwater ghost town during a creepy prologue that establishes a notably grim tone right off the bat .	0
i found this approach to be very clever because in a small duration of time there is a great amount of admiration for ness and an equal amount of hatred for capone .	1
toward the end , for example , brooke has her suspicions about daryl .	0
above all , this is a fun movie .	1
as ness grows , he begins to teach stone some valuable lessons that malone once taught him .	1
but even though the two leads do an impressive job , it is dennis franz who grabs us with his interpretation of a hospital patient who knows more than meets the eye .	1
to me the story of " the blair witch project " seemed completed , but there are obviously no limits to commercial success that " the book of shadows " is certainly assured .	1
the " evil sidekick support group " is especially worth seeing , and has an amazing number of cameo appearances for the few seconds it's onscreen .	0
but fun .	1
the film only gets better from this point .	1
almost every time he's in a scene , jackson steals it without looking back .	1
norton is one of those performers who becomes his character , and his work in american history x is one of the very best performances this year .	1
 " ghosts of mars " sadly adds to those disappointing returns ( in its opening weekend it was overshadowed by a bunch of sequels , among them " american pie 2 " and " rush hour 2 " ) .	0
of course , really , this is the story of restauranteur brooke daniels .	0
henstridge keeps her top on ( miraculously ) , and 2 . the film doesn't pretend to be anything it's not .	0
it is like ten movies all rolled into one , and it's no wonder it took america by storm in the summer of 1975 , taking in enough money to crown it the box office champ of all time ( until it was unceremoniously dethroned in 1977 by " star wars " ) .	1
is it about the business itself , how , bubbling just beneath the surface of big-town americana , there's a sordid world of sick and depraved people who won't necessarily stop short of murder in order to satisfy their sick and twisted desires ?	0
 . . . unless you're a huge fan of the games and/or the first movie .	0
the big letdown , however , comes upon the realization that this 100-minute head-scratcher was masterminded by neil jordan , the man behind " the crying game . "	0
this is why i believe non-fans have a hard time getting into star trek ; in order to enjoy it , one has to understand how to approach it .	1
there are occasional references to the red planet , of course , but the film might as well have been set in perth amboys than on earth's closest neighbor .	0
then it comes , the first ominous bars of composer john williams' now infamous score .	1
david morse as commander beck , ron rifkin as commander frost , and john spencer as police chief al travis are all more than competent , and can hold their own in scenes with jackson and spacey .	1
however , things go wrong as evidence gets stolen and they are immediately under suspicion .	0
by phil curtolo mel gibson ( braveheart ) gave a gripping performance as the father of a young kidnapped boy in ron howard's ransom .	1
instead , i am offering this money as a reward on your head , dead or alive . "	1
hugh grant plays a successful child psychiatrist .	0
his anger becomes so thunderous that he can no longer hold it in .	1
each member of this special group also had their own characteristics that separated them from others .	1
when jack nicholson accepted his best actor oscar in march , walsh was one of the men to whom he credited his success ( the actors performed together in a few good men ) .	1
i don't think anyone needs to be briefed on jack the ripper , so i won't go into the particulars here , other than to say moore and campbell have a unique and interesting theory about both the identity of the killer and the reasons he chooses to slay .	1
the tag-line after a major set-piece battle is a faux pas that makes no sense in context .	0
 " jaws " is a thriller with a keen sense of humor and an incredible sense of pacing , tension , and horror .	1
i knew it would be bad but some inner compulsion i'll probably never understand made me rent it anyway .	0
amidala , the future mother of luke and leia and the queen of a peaceful planet being invaded by the trade federation ( ? ! ? ) , comes off as stoic , stilted and caricatured ( it appears as though she was a vulcan geisha in a former life ) .	1
van damme , an actor i usually like , is way off the mark playing " everyman " .	0
but that's only half the problem with kevin lima's laborious film .	0
sure , some have painted their faces and smoke joints , but d . a .	1
 " in dreams " reaches its absurdist zenith here , and the climax drags with mumbled revelations and laughable twists .	0
mortal kombat : annihilation picks up precisely where that movie left off , with some introductory exposition to clue in those who may not have seen the first movie .	0
zero plus zero plus zero plus zero equals zero .	0
the plot is deceptively simple .	1
paul sorvino is also very effective as patriarch mafioso , and among the supporting cast most memorable is chuck low as pestering small-time gangster who unknowingly digs his own grave .	1
that done , it's back to the mansion to roll around in her heretofore off-limits sables and minks and a plan to skin those little dahlings for the sake of a hooded designer gown .	0
specifically , she's out to protect joe , a giant gorilla who has been her friend since her childhood .	0
he is the anchor to this movie , as he is the one character who george lucas apparently spent some time fleshing out .	1
if they're trying for another mary poppins , they need to find a team that can produce one , and then give them a chance to do it .	0
as a character , he doesn't quite register .	0
this is where the money was spent , on well-choreographed kung-fu sequences , on giant kevlar hamster balls , on smashed-up crates of bananas , and on scorpions .	1
